[170,41,25,247,99,138,355,211,237,153,142,334,61,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,239,221,76,279,72,166,183,283,166,325,249,253,64,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,430,-1,-1,243,143,195,182,178,249,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|12|-1.792114695340502|[239,221,76,229,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|True
[239,221,76,229,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|3|5.634438117231247|[239,221,76,246,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,-1,254,289,183,141,149,166,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|True
[239,221,76,246,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,-1,254,289,183,141,149,166,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|3|-3.539603180703855|[239,221,76,263,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,-1,155,578,183,141,149,166,311,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|True
[239,221,76,263,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,359,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,-1,155,578,183,141,149,166,311,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|11|-1.1874183449601885|[22,175,76,202,140,177,225,212,152,289,24,83,109,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,239,221,76,263,72,166,183,283,166,325,249,253,64,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,77,101,578,183,141,149,166,311,261,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|True
[22,175,76,202,140,177,225,212,152,289,24,83,109,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,239,221,76,263,72,166,183,283,166,325,249,253,64,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,77,101,578,183,141,149,166,311,261,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|11|-3.3732990769816364|[239,221,76,80,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,77,47,578,183,141,149,166,311,261,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|True
[239,221,76,80,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,35,-1,77,47,578,183,141,149,166,311,261,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|1|17.475799728497154|[239,221,76,80,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,306,-1,-1,219,175,157,253,178,244,-1,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|True
[239,221,76,80,72,166,183,283,166,325,249,253,64,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,306,-1,-1,219,175,157,253,178,244,-1,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|4|-7.405536122986572|[239,221,76,0,72,166,183,283,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,306,-1,77,151,175,157,253,178,244,324,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|True
[239,221,76,0,72,166,183,283,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,287,203,77,258,173,156,165,165,253,316,94,171,241,-1,306,-1,77,151,175,157,253,178,244,324,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|13|0.0|[287,203,77,258,173,156,165,165,253,316,94,171,241,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,239,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,77,151,175,157,253,178,244,324,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|True
[287,203,77,258,173,156,165,165,253,316,94,171,241,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,239,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,77,151,175,157,253,178,244,324,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1]|2|9.794059960773327|[287,203,77,233,173,156,165,165,253,316,94,171,241,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,239,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,77,17,175,157,253,178,244,324,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|True
[287,203,77,233,173,156,165,165,253,316,94,171,241,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,239,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,306,-1,77,17,175,157,253,178,244,324,-1,-1,-1,2,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|3|-12.88678350857873|[287,203,77,208,173,156,165,165,253,316,94,171,241,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,205,205,76,331,318,206,238,190,198,208,249,300,156,-1,294,39,22,288,131,174,199,216,166,239,253,325,156,-1,22,175,76,202,140,177,225,212,152,289,24,83,109,-1,170,41,25,247,99,138,355,211,237,153,142,334,61,-1,239,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,206,-1,-1,195,256,166,242,152,218,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,430,-1,-1,243,143,195,182,178,249,196,-1,-1,-1,-1,35,-1,77,47,289,183,141,149,166,311,261,-1,-1,-1,306,-1,77,249,175,157,253,178,244,324,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1]|True
